countryA,labelA,isoA,geonameA,place,countryB,labelB,isoB,geonameB
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q1322662,Principality of Chernigov,,
http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,,,http://www.wikidata.org/entity/Q1322662,Principality of Chernigov,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q1322662,Principality of Chernigov,,
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q1322662,Principality of Chernigov,,
http://www.wikidata.org/entity/Q399,Armenia,AM,174982,,http://www.wikidata.org/entity/Q132856,Armenian Soviet Socialist Republic,,
http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,,,http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,
http://www.wikidata.org/entity/Q13534654,Taifa of Toledo,,,,http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,
http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,,,http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,
http://www.wikidata.org/entity/Q276841,Taifa of Badajoz,,,,http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,
http://www.wikidata.org/entity/Q2671329,Taifa of Calatayud,,,,http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,
http://www.wikidata.org/entity/Q33061,Taifa of Zaragoza,,,,http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,
http://www.wikidata.org/entity/Q2235609,Taifa of Huesca,,,,http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,
http://www.wikidata.org/entity/Q8575586,Umayyad Caliphate,,,,http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,
http://www.wikidata.org/entity/Q75613,Almoravid dynasty,,,,http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,
http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991,,http://www.wikidata.org/entity/Q13426199,Republic of China,,
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q13426199,Republic of China,,
http://www.wikidata.org/entity/Q30623,Manchukuo,,,,http://www.wikidata.org/entity/Q13426199,Republic of China,,
http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,,,http://www.wikidata.org/entity/Q13534654,Taifa of Toledo,,
http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,,,http://www.wikidata.org/entity/Q13534654,Taifa of Toledo,,
http://www.wikidata.org/entity/Q230,Georgia,GE,614540,,http://www.wikidata.org/entity/Q136884,Lazica,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q1392840,Rurik's state,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q184,Belarus,BY,630336,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q191,Estonia,EE,453733,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q2305208,Russian Socialist Federative Soviet Republic,,,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q232,Kazakhstan,KZ,1522867,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q217,Moldova,MD,617790,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q211,Latvia,LV,458258,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q265,Uzbekistan,UZ,1512440,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q230,Georgia,GE,614540,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q33,Finland,FI,660013,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q874,Turkmenistan,TM,1218197,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q813,Kyrgyzstan,KG,1527747,,http://www.wikidata.org/entity/Q139319,Russian Republic,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q139670,First Republic of Armenia,,
http://www.wikidata.org/entity/Q227,Azerbaijan,AZ,587116,,http://www.wikidata.org/entity/Q139670,First Republic of Armenia,,
http://www.wikidata.org/entity/Q399,Armenia,AM,174982,,http://www.wikidata.org/entity/Q139670,First Republic of Armenia,,
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q139670,First Republic of Armenia,,
http://www.wikidata.org/entity/Q858,Syria,SY,163843,,http://www.wikidata.org/entity/Q139708,French Mandate for Syria and the Lebanon,,
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q139708,French Mandate for Syria and the Lebanon,,
http://www.wikidata.org/entity/Q822,Lebanon,LB,272103,,http://www.wikidata.org/entity/Q139708,French Mandate for Syria and the Lebanon,,
http://www.wikidata.org/entity/Q131964,Austrian Empire,,,,http://www.wikidata.org/entity/Q140359,First Czechoslovak Republic,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q140359,First Czechoslovak Republic,,
http://www.wikidata.org/entity/Q28513,Austria–Hungary,,,,http://www.wikidata.org/entity/Q140359,First Czechoslovak Republic,,
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q140359,First Czechoslovak Republic,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q140359,First Czechoslovak Republic,,
http://www.wikidata.org/entity/Q213,Czech Republic,CZ,3077311,,http://www.wikidata.org/entity/Q140359,First Czechoslovak Republic,,
http://www.wikidata.org/entity/Q1028,Morocco,MA,2542007,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q1747689,Ancient Rome,,,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q31,Belgium,BE,2802361,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q2277,Roman Empire,,8354456,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q262,Algeria,DZ,2589581,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q730,Suriname,SR,3382998,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q881,Vietnam,VN,1562822,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q426025,Duchy of Savoy,,,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q945,Togo,TG,2363686,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q69808,Vichy France,,,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q70972,Kingdom of France,,,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q948,Tunisia,TN,2464461,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q786,Dominican Republic,DO,3508796,,http://www.wikidata.org/entity/Q142,France,FR,3017382
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q1423581,Italian Regency of Carnaro,,
http://www.wikidata.org/entity/Q232,Kazakhstan,KZ,1522867,,http://www.wikidata.org/entity/Q1433867,Kazakh Khanate,,
http://www.wikidata.org/entity/Q1246,Kosovo,XK,831053,,http://www.wikidata.org/entity/Q1448131,Italian protectorate of Albania,,
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q1448131,Italian protectorate of Albania,,
http://www.wikidata.org/entity/Q179876,Kingdom of England,,,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q1747689,Ancient Rome,,,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland,,,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q161885,Kingdom of Great Britain,,,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q31,Belgium,BE,2802361,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q229,Cyprus,CY,146669,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q35,Denmark,DK,2623032,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q27,Ireland,IE,2963597,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q664,New Zealand,NZ,2186224,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q414,Argentina,AR,3865483,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q733,Paraguay,PY,3437598,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q408,Australia,AU,2077456,,http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167
http://www.wikidata.org/entity/Q858,Syria,SY,163843,,http://www.wikidata.org/entity/Q146600,Arab Kingdom of Syria,,
http://www.wikidata.org/entity/Q796,Iraq,IQ,99237,,http://www.wikidata.org/entity/Q146720,Mandatory Iraq,,
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q146761,Hatay State,,
http://www.wikidata.org/entity/Q252,Indonesia,ID,1643084,,http://www.wikidata.org/entity/Q1469742,Sunda Kingdom,,
http://www.wikidata.org/entity/Q219,Bulgaria,BG,732800,,http://www.wikidata.org/entity/Q147909,Kingdom of Bulgaria,,
http://www.wikidata.org/entity/Q221,North Macedonia,MK,718075,,http://www.wikidata.org/entity/Q147909,Kingdom of Bulgaria,,
http://www.wikidata.org/entity/Q13426199,Republic of China,,,,http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991
http://www.wikidata.org/entity/Q175379,Empire of China,,,,http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991
http://www.wikidata.org/entity/Q320930,Cao Wei,,,,http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991
http://www.wikidata.org/entity/Q3486676,Taiping Heavenly Kingdom,,,,http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991
http://www.wikidata.org/entity/Q2444884,Tibet,,,,http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991
http://www.wikidata.org/entity/Q668,India,IN,1269750,,http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991
http://www.wikidata.org/entity/Q813,Kyrgyzstan,KG,1527747,,http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991
http://www.wikidata.org/entity/Q837,Nepal,NP,1282988,,http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q148499,Margraviate of Brandenburg,,
http://www.wikidata.org/entity/Q796,Iraq,IQ,99237,,http://www.wikidata.org/entity/Q149805,Kingdom of Iraq,,
http://www.wikidata.org/entity/Q207272,Second Polish Republic,,,,http://www.wikidata.org/entity/Q1508143,Ukrainian State,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q1508143,Ukrainian State,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q1508143,Ukrainian State,,
http://www.wikidata.org/entity/Q217,Moldova,MD,617790,,http://www.wikidata.org/entity/Q1508143,Ukrainian State,,
http://www.wikidata.org/entity/Q28513,Austria–Hungary,,,,http://www.wikidata.org/entity/Q1508143,Ukrainian State,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q1508143,Ukrainian State,,
http://www.wikidata.org/entity/Q457167,West Ukrainian People's Republic,,,,http://www.wikidata.org/entity/Q1508143,Ukrainian State,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q150981,North German Confederation,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q150981,North German Confederation,,
http://www.wikidata.org/entity/Q1246,Kosovo,XK,831053,,http://www.wikidata.org/entity/Q15102440,"Kingdom of Serbs, Croats and Slovenes",,
http://www.wikidata.org/entity/Q236,Montenegro,ME,3194884,,http://www.wikidata.org/entity/Q15102440,"Kingdom of Serbs, Croats and Slovenes",,
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q15102440,"Kingdom of Serbs, Croats and Slovenes",,
http://www.wikidata.org/entity/Q221,North Macedonia,MK,718075,,http://www.wikidata.org/entity/Q15102440,"Kingdom of Serbs, Croats and Slovenes",,
http://www.wikidata.org/entity/Q218,Romania,RO,798549,,http://www.wikidata.org/entity/Q15102440,"Kingdom of Serbs, Croats and Slovenes",,
http://www.wikidata.org/entity/Q215,Slovenia,SI,3190538,,http://www.wikidata.org/entity/Q15102440,"Kingdom of Serbs, Croats and Slovenes",,
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q15102440,"Kingdom of Serbs, Croats and Slovenes",,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q151536,Novgorod Republic,,
http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q139319,Russian Republic,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q140359,First Czechoslovak Republic,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q203493,Kingdom of Romania,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q186537,Khanate of Qazan,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q184,Belarus,BY,630336,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q191,Estonia,EE,453733,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q131964,Austrian Empire,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q1508143,Ukrainian State,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q207272,Second Polish Republic,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q2305208,Russian Socialist Federative Soviet Republic,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q230,Georgia,GE,614540,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q232,Kazakhstan,KZ,1522867,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q33,Finland,FI,660013,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q211,Latvia,LV,458258,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q217,Moldova,MD,617790,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
